ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000369634,False,False,False,True
ENSP00000448073,False,False,False,True
ENSP00000261897,False,False,False,True
ENSP00000449485,False,False,False,True
ENSP00000356734,False,True,False,True
ENSP00000239461,False,True,False,True
ENSP00000450762,False,True,False,True
ENSP00000370114,True,True,False,True
ENSP00000370109,True,True,False,True
ENSP00000370091,True,True,False,True
ENSP00000370092,True,True,False,True
ENSP00000477077,True,True,False,True
ENSP00000380653,True,True,False,True
ENSP00000332353,False,False,True,True
ENSP00000389744,False,False,True,True
ENSP00000518556,False,False,True,True
ENSP00000364439,False,False,True,True
ENSP00000410287,False,False,True,True
ENSP00000510238,False,False,True,True
ENSP00000509379,False,False,True,True
ENSP00000414823,False,False,True,True
ENSP00000364420,False,False,True,True
ENSP00000449078,False,False,True,True
ENSP00000447797,False,False,True,True
ENSP00000447008,False,False,True,True
ENSP00000448843,False,False,True,True
ENSP00000447878,False,False,True,True
ENSP00000450047,False,False,True,True
ENSP00000449745,False,False,True,True
ENSP00000450131,False,False,True,True
ENSP00000447242,False,False,True,True
ENSP00000508752,False,False,True,True
ENSP00000509861,False,False,True,True
ENSP00000514759,False,False,True,True
ENSP00000361021,False,False,True,True
ENSP00000516675,False,False,True,True
ENSP00000518161,False,False,True,True
ENSP00000514757,False,False,True,True
ENSP00000514758,False,False,True,True
ENSP00000508909,False,False,True,True
ENSP00000483066,False,False,True,True
ENSP00000508742,False,False,True,True
ENSP00000442460,True,False,True,True
ENSP00000217185,True,False,True,True
ENSP00000491593,True,False,False,True
ENSP00000509272,True,False,False,True
ENSP00000510628,True,False,False,True
ENSP00000508953,True,False,False,True
ENSP00000508503,True,False,False,True
ENSP00000376376,True,False,False,True
ENSP00000509536,True,False,False,True
ENSP00000340944,True,False,False,True
ENSP00000489597,True,False,False,True
ENSP00000437013,True,False,False,True
ENSP00000489541,True,False,False,True
ENSP00000408368,False,False,True,True
ENSP00000423531,False,False,True,True
ENSP00000322675,False,False,True,True
ENSP00000407249,False,False,True,True
ENSP00000422835,False,False,True,True
ENSP00000426626,False,False,True,True
ENSP00000394794,False,False,True,True
ENSP00000443393,False,False,True,True
ENSP00000444805,False,False,True,True
ENSP00000382376,False,False,True,True
ENSP00000438740,False,False,True,True
ENSP00000391592,False,False,True,True
ENSP00000326010,False,False,True,True
ENSP00000476175,False,False,True,True
ENSP00000441044,False,False,True,True
ENSP00000445646,False,False,True,True
ENSP00000440114,False,False,True,True
ENSP00000446345,False,False,True,True
ENSP00000334928,False,False,True,True
ENSP00000448058,False,False,True,True
ENSP00000438927,False,False,True,True
ENSP00000447302,False,False,True,True
ENSP00000261266,False,False,True,True
ENSP00000448349,False,False,True,True
ENSP00000446982,False,False,True,True
ENSP00000446934,False,False,True,True
ENSP00000356349,False,False,True,True
ENSP00000494132,False,False,True,True
ENSP00000306782,False,False,True,True
ENSP00000433536,False,False,True,True
ENSP00000411355,False,False,True,True
ENSP00000494327,False,False,True,True
ENSP00000356337,False,False,True,True
ENSP00000513363,False,False,True,True
ENSP00000513364,False,False,True,True
ENSP00000356334,False,False,True,True
ENSP00000405494,False,False,True,True
ENSP00000469141,False,False,True,True
ENSP00000393360,False,False,True,True
ENSP00000513365,False,False,True,True
ENSP00000370593,False,False,True,True
ENSP00000347373,False,False,True,True
ENSP00000380741,False,False,True,True
ENSP00000348812,False,False,True,True
ENSP00000380735,False,False,True,True
ENSP00000440515,False,False,True,True
ENSP00000438164,False,False,True,True
ENSP00000417093,False,False,True,True
ENSP00000380731,False,False,True,True
ENSP00000490377,False,False,True,True
ENSP00000417661,False,False,True,True
ENSP00000417890,False,False,True,True
ENSP00000357209,False,True,True,True
ENSP00000432973,False,True,True,True
ENSP00000357196,False,True,True,True
ENSP00000357193,False,True,True,True
ENSP00000357198,False,True,True,True
ENSP00000357190,False,True,True,True
ENSP00000406825,False,True,True,True
ENSP00000408180,False,True,True,True
ENSP00000432960,False,True,True,True
ENSP00000434058,False,True,True,True
ENSP00000434116,False,True,True,True
ENSP00000376243,False,True,True,True
ENSP00000437299,False,True,True,True
ENSP00000348408,False,False,True,True
ENSP00000362280,False,False,True,True
ENSP00000362286,False,False,True,True
ENSP00000362294,False,False,True,True
ENSP00000362297,False,False,True,True
ENSP00000362283,False,False,True,True
ENSP00000362289,False,False,True,True
ENSP00000484248,False,False,True,True
ENSP00000428636,False,True,False,True
ENSP00000390462,False,True,False,True
ENSP00000430696,False,True,False,True
ENSP00000428143,False,True,False,True
ENSP00000305151,False,True,False,True
ENSP00000354951,True,False,True,True
ENSP00000275262,True,False,True,True
ENSP00000375973,True,False,True,True
ENSP00000408775,True,False,True,True
ENSP00000355094,True,False,True,True
ENSP00000354867,True,False,True,True
ENSP00000408382,True,False,True,True
ENSP00000437867,True,False,True,True
ENSP00000443690,True,False,True,True
ENSP00000440991,True,False,True,True
ENSP00000443106,True,False,True,True
ENSP00000441252,True,False,True,True
ENSP00000440599,True,False,True,True
ENSP00000441773,True,False,True,True
ENSP00000442848,True,False,True,True
ENSP00000459550,False,True,False,True
ENSP00000445408,False,True,False,True
ENSP00000339569,False,True,False,True
ENSP00000482983,False,True,False,True
ENSP00000460980,False,True,False,True
ENSP00000466981,False,True,False,True
ENSP00000258737,True,False,False,True
ENSP00000348461,True,False,False,True
ENSP00000515615,True,False,False,True
ENSP00000515616,True,False,False,True
ENSP00000355226,False,False,True,True
ENSP00000423060,False,False,True,True
ENSP00000426191,False,False,True,True
ENSP00000346938,False,False,True,True
ENSP00000427743,False,False,True,True
ENSP00000346271,False,False,True,True
ENSP00000311227,False,False,True,True
ENSP00000482775,False,False,True,True
ENSP00000427673,False,False,True,True
ENSP00000424696,False,False,True,True
ENSP00000303134,False,False,True,True
ENSP00000282891,False,False,True,True
ENSP00000350725,False,False,True,True
ENSP00000370151,False,False,True,True
ENSP00000424289,False,False,True,True
ENSP00000425005,False,False,True,True
ENSP00000509687,True,False,True,True
ENSP00000430524,True,False,True,True
ENSP00000428158,True,False,True,True
ENSP00000427923,True,False,True,True
ENSP00000297338,True,False,True,True
ENSP00000430273,True,False,True,True
ENSP00000429342,True,False,True,True
ENSP00000510729,True,False,True,True
ENSP00000417408,False,True,True,True
ENSP00000418859,False,True,True,True
ENSP00000518559,False,True,True,True
ENSP00000419881,False,True,True,True
ENSP00000419471,False,True,True,True
ENSP00000420061,False,True,True,True
ENSP00000417948,False,True,True,True
ENSP00000452044,False,True,True,True
ENSP00000451616,False,True,True,True
ENSP00000509612,True,True,False,True
ENSP00000510285,True,True,False,True
ENSP00000510641,True,True,False,True
ENSP00000510730,True,True,False,True
ENSP00000251849,True,True,False,True
ENSP00000401888,True,True,False,True
ENSP00000509669,True,True,False,True
ENSP00000509255,True,True,False,True
ENSP00000401088,True,True,False,True
ENSP00000509665,True,True,False,True
ENSP00000508535,True,True,False,True
ENSP00000509461,True,True,False,True
ENSP00000508612,True,True,False,True
ENSP00000508686,True,True,False,True
ENSP00000509522,True,True,False,True
ENSP00000509055,True,True,False,True
ENSP00000509106,True,True,False,True
ENSP00000509767,True,True,False,True
ENSP00000509614,True,True,False,True
ENSP00000508763,True,True,False,True
ENSP00000509756,True,True,False,True
ENSP00000510697,True,True,False,True
ENSP00000510255,True,True,False,True
ENSP00000510156,True,True,False,True
ENSP00000508730,True,True,False,True
ENSP00000508592,True,True,False,True
ENSP00000509847,True,True,False,True
ENSP00000398591,True,True,False,True
ENSP00000510213,True,True,False,True
ENSP00000509968,True,True,False,True
ENSP00000510712,True,True,False,True
ENSP00000508794,True,True,False,True
ENSP00000509467,True,True,False,True
ENSP00000509907,True,True,False,True
ENSP00000510248,True,True,False,True
ENSP00000510072,True,True,False,True
ENSP00000509469,True,True,False,True
ENSP00000509128,True,True,False,True
ENSP00000391265,True,True,False,True
ENSP00000510452,True,True,False,True
ENSP00000508983,True,True,False,True
ENSP00000510613,True,True,False,True
ENSP00000509787,True,True,False,True
ENSP00000508771,True,True,False,True
ENSP00000510566,True,True,False,True
ENSP00000510160,True,True,False,True
ENSP00000509353,True,True,False,True
ENSP00000361117,False,True,False,True
ENSP00000376867,False,True,False,True
ENSP00000376864,False,True,False,True
ENSP00000361120,False,True,False,True
ENSP00000361132,False,True,False,True
ENSP00000495963,False,True,False,True
ENSP00000391814,False,True,False,True
ENSP00000494152,False,True,False,True
ENSP00000283195,False,True,True,True
ENSP00000513426,False,True,True,True
ENSP00000398970,False,True,True,True
ENSP00000513427,False,True,True,True
ENSP00000513428,False,True,True,True
ENSP00000513429,False,True,True,True
ENSP00000513430,False,True,True,True
ENSP00000425992,True,True,False,True
ENSP00000422348,True,True,False,True
ENSP00000369503,True,True,False,True
ENSP00000422426,True,True,False,True
ENSP00000264572,True,True,False,True
ENSP00000426096,True,True,False,True
ENSP00000386153,True,True,False,True
ENSP00000424324,True,True,False,True
ENSP00000407157,True,True,False,True
ENSP00000424250,True,True,False,True
ENSP00000421599,True,True,False,True
ENSP00000386223,True,True,False,True
ENSP00000340454,True,True,False,True
ENSP00000421482,True,True,False,True
ENSP00000475933,True,True,False,True
ENSP00000464287,True,True,False,True
ENSP00000254066,True,True,False,True
ENSP00000377649,True,True,False,True
ENSP00000389993,True,True,False,True
ENSP00000377648,True,True,False,True
ENSP00000377643,True,True,False,True
ENSP00000462514,True,True,False,True
ENSP00000496556,False,False,True,True
ENSP00000497193,False,False,True,True
ENSP00000267163,False,False,True,True
ENSP00000434702,False,False,True,True
ENSP00000496005,False,False,True,True
ENSP00000366829,False,False,True,True
ENSP00000329659,False,False,True,True
ENSP00000486115,False,False,True,True
ENSP00000328848,False,False,True,True
ENSP00000498634,False,True,False,True
ENSP00000358799,False,True,False,True
ENSP00000473638,False,True,False,True
ENSP00000473552,False,True,False,True
ENSP00000483133,False,True,False,True
ENSP00000498296,False,True,False,True
ENSP00000498328,False,True,False,True
ENSP00000499776,False,True,False,True
ENSP00000480399,False,True,False,True
ENSP00000482313,True,False,True,True
ENSP00000483145,True,False,True,True
ENSP00000476426,True,False,True,True
ENSP00000477910,True,False,True,True
ENSP00000477457,True,False,True,True
ENSP00000476551,True,False,True,True
ENSP00000476579,True,False,True,True
ENSP00000476318,True,False,True,True
ENSP00000514191,True,False,False,True
ENSP00000295025,True,False,False,True
ENSP00000377989,True,False,False,True
ENSP00000514192,True,False,False,True
ENSP00000514193,True,False,False,True
ENSP00000500541,True,True,False,True
ENSP00000500252,True,True,False,True
ENSP00000344798,True,True,False,True
ENSP00000347942,True,True,False,True
ENSP00000419080,True,True,False,True
ENSP00000480088,True,True,False,True
ENSP00000491505,True,True,False,True
ENSP00000492728,True,True,False,True
ENSP00000507117,True,True,False,True
ENSP00000508223,True,True,False,True
ENSP00000354361,False,False,True,True
ENSP00000460049,False,False,True,True
ENSP00000459465,False,False,True,True
ENSP00000459899,False,False,True,True
ENSP00000459515,False,False,True,True
ENSP00000461285,False,False,True,True
ENSP00000386588,False,False,False,True
ENSP00000303659,False,False,False,True
ENSP00000510322,False,False,False,True
ENSP00000509943,False,False,False,True
ENSP00000404399,False,False,False,True
ENSP00000341242,False,False,False,True
ENSP00000355521,False,False,False,True
ENSP00000355522,False,False,False,True
ENSP00000355523,False,False,False,True
ENSP00000508520,False,False,False,True
ENSP00000510676,False,False,False,True
ENSP00000509835,False,False,False,True
ENSP00000510372,False,False,False,True
ENSP00000510116,False,False,False,True
ENSP00000510326,False,False,False,True
ENSP00000508697,False,False,False,True
ENSP00000509046,False,False,False,True
ENSP00000510187,False,False,False,True
ENSP00000509318,False,False,False,True
ENSP00000510103,False,False,False,True
ENSP00000509411,False,False,False,True
ENSP00000510735,False,False,False,True
ENSP00000509302,False,False,False,True
ENSP00000510458,False,False,False,True
ENSP00000509260,False,False,False,True
ENSP00000509822,False,False,False,True
ENSP00000508919,False,False,False,True
ENSP00000508545,False,False,False,True
ENSP00000510154,False,False,False,True
ENSP00000509381,False,False,False,True
ENSP00000510420,False,False,False,True
ENSP00000413587,True,False,True,True
ENSP00000504180,True,False,True,True
ENSP00000394483,True,False,True,True
ENSP00000408402,True,False,True,True
ENSP00000503490,True,False,True,True
ENSP00000504603,True,False,True,True
ENSP00000503282,True,False,True,True
ENSP00000400175,True,False,True,True
ENSP00000504494,True,False,True,True
ENSP00000425010,False,True,True,True
ENSP00000423384,False,True,True,True
ENSP00000514769,False,True,True,True
ENSP00000422241,False,True,True,True
ENSP00000514770,False,True,True,True
ENSP00000426439,False,True,True,True
ENSP00000478248,False,True,True,True
ENSP00000514771,False,True,True,True
ENSP00000371219,False,True,True,True
ENSP00000514772,False,True,True,True
ENSP00000514773,False,True,True,True
ENSP00000514774,False,True,True,True
ENSP00000420866,False,True,True,True
ENSP00000514775,False,True,True,True
ENSP00000461206,False,True,True,True
ENSP00000459601,False,True,True,True
ENSP00000310356,False,True,True,True
ENSP00000497643,False,True,True,True
ENSP00000464087,False,True,False,True
ENSP00000425956,False,True,False,True
ENSP00000324392,False,True,False,True
ENSP00000460462,False,True,False,True
ENSP00000462502,False,False,True,True
ENSP00000463069,False,False,True,True
ENSP00000385328,False,False,True,True
ENSP00000462764,False,False,True,True
ENSP00000463716,False,False,True,True
ENSP00000462447,False,False,True,True
ENSP00000417335,False,False,True,True
ENSP00000512766,False,False,True,True
ENSP00000512767,False,False,True,True
ENSP00000473268,False,False,True,True
ENSP00000418190,False,False,True,True
ENSP00000418446,False,False,True,True
ENSP00000417164,False,False,True,True
ENSP00000512738,False,False,True,True
ENSP00000516193,False,False,True,True
ENSP00000512768,False,False,True,True
ENSP00000512729,False,False,True,True
ENSP00000327536,False,False,True,True
ENSP00000418117,False,False,True,True
ENSP00000417471,False,False,True,True
ENSP00000418344,False,False,True,True
ENSP00000516194,False,False,True,True
ENSP00000357494,True,True,False,True
ENSP00000357493,True,True,False,True
ENSP00000384647,True,True,False,True
ENSP00000388600,False,False,True,True
ENSP00000341730,False,False,True,True
ENSP00000358832,False,False,True,True
ENSP00000395025,False,False,True,True
ENSP00000385621,False,False,True,True
ENSP00000406125,False,False,True,True
ENSP00000407754,False,False,True,True
ENSP00000405064,False,False,True,True
ENSP00000398047,False,False,True,True
ENSP00000346088,False,True,True,True
ENSP00000468274,False,True,True,True
ENSP00000466502,False,True,True,True
ENSP00000466013,False,True,True,True
ENSP00000467247,False,True,True,True
ENSP00000465313,False,True,True,True
ENSP00000495589,False,False,True,True
ENSP00000359345,False,False,True,True
ENSP00000493811,False,False,True,True
ENSP00000473675,False,False,True,True
ENSP00000359338,False,False,True,True
ENSP00000296255,False,True,False,True
ENSP00000417529,False,True,False,True
ENSP00000419384,False,True,False,True
ENSP00000428940,False,True,True,True
ENSP00000427937,False,True,True,True
ENSP00000276659,False,True,True,True
ENSP00000499279,False,True,True,True
ENSP00000430010,False,True,True,True
ENSP00000430973,False,True,True,True
ENSP00000349131,True,True,False,True
ENSP00000357300,True,True,False,True
ENSP00000340690,True,True,True,True
ENSP00000409227,True,True,True,True
ENSP00000501943,True,True,True,True
ENSP00000300305,True,True,True,True
ENSP00000477067,True,True,True,True
ENSP00000382184,True,True,True,True
ENSP00000351123,True,True,True,True
ENSP00000382182,True,True,True,True
ENSP00000388189,True,True,True,True
ENSP00000477072,True,True,True,True
ENSP00000405158,True,True,True,True
ENSP00000428543,True,True,True,True
ENSP00000379520,True,True,True,True
ENSP00000429062,True,True,True,True
ENSP00000402257,True,True,True,True
ENSP00000353504,True,True,True,True
ENSP00000390137,True,True,True,True
ENSP00000430204,True,True,True,True
ENSP00000429506,True,True,True,True
ENSP00000430080,True,True,True,True
ENSP00000429864,True,True,True,True
ENSP00000516585,True,True,True,True
ENSP00000428742,True,True,True,True
ENSP00000430728,True,True,True,True
ENSP00000430778,True,True,True,True
ENSP00000429085,True,True,True,True
ENSP00000430863,True,True,True,True
ENSP00000429728,True,True,True,True
ENSP00000431094,True,True,True,True
ENSP00000427763,True,True,True,True
ENSP00000429940,True,True,True,True
ENSP00000429532,True,True,True,True
ENSP00000430637,True,True,True,True
ENSP00000428100,True,True,True,True
ENSP00000429137,True,True,True,True
ENSP00000430070,True,True,True,True
ENSP00000429118,True,True,True,True
ENSP00000430084,True,True,True,True
ENSP00000428475,True,True,True,True
ENSP00000429653,True,True,True,True
ENSP00000429666,True,True,True,True
ENSP00000429587,True,True,True,True
ENSP00000429034,True,True,True,True
ENSP00000429375,True,True,True,True
ENSP00000430334,True,True,True,True
ENSP00000429857,True,True,True,True
ENSP00000357711,False,True,False,True
ENSP00000357712,False,True,False,True
ENSP00000217086,True,False,False,True
ENSP00000379319,True,False,False,True
ENSP00000360594,True,False,False,True
ENSP00000246868,False,False,True,True
ENSP00000513460,False,False,True,True
ENSP00000394586,False,False,True,True
ENSP00000513461,False,False,True,True
ENSP00000513466,False,False,True,True
ENSP00000513462,False,False,True,True
ENSP00000513463,False,False,True,True
ENSP00000513464,False,False,True,True
ENSP00000513465,False,False,True,True
ENSP00000513469,False,False,True,True
ENSP00000513467,False,False,True,True
ENSP00000361818,False,True,False,True
ENSP00000426514,False,False,True,True
ENSP00000427703,False,False,True,True
ENSP00000264932,False,False,True,True
ENSP00000425077,False,False,True,True
ENSP00000422404,False,False,True,True
ENSP00000421911,False,False,True,True
ENSP00000439983,False,False,True,True
ENSP00000469670,False,False,True,True
ENSP00000471030,False,False,True,True
ENSP00000301761,False,False,True,True
ENSP00000352630,False,False,True,True
ENSP00000469951,False,False,True,True
ENSP00000471120,False,False,True,True
ENSP00000443660,False,False,True,True
ENSP00000480482,False,False,True,True
ENSP00000481376,False,False,True,True
ENSP00000364649,False,False,True,True
ENSP00000356952,False,False,True,True
ENSP00000356953,False,False,True,True
ENSP00000390558,False,False,True,True
ENSP00000376009,False,False,True,True
ENSP00000423260,False,False,True,True
ENSP00000482902,False,False,True,True
ENSP00000423929,False,False,True,True
ENSP00000491141,False,False,True,True
ENSP00000435475,False,False,True,True
ENSP00000432946,False,False,True,True
ENSP00000436217,False,False,True,True
ENSP00000364699,False,False,True,True
ENSP00000433202,False,False,True,True
ENSP00000432465,False,False,True,True
ENSP00000432005,False,False,True,True
ENSP00000436669,False,False,True,True
ENSP00000391311,False,True,False,True
ENSP00000384535,False,True,False,True
ENSP00000385356,False,True,False,True
ENSP00000408678,False,True,False,True
ENSP00000414488,False,True,False,True
ENSP00000372515,False,True,False,True
ENSP00000394541,False,True,False,True
ENSP00000378541,False,True,False,True
ENSP00000404673,False,True,False,True
ENSP00000353278,False,True,False,True
ENSP00000346169,False,True,False,True
ENSP00000435818,False,True,False,True
ENSP00000418715,False,True,False,True
ENSP00000346397,False,True,False,True
ENSP00000341524,False,True,False,True
ENSP00000378108,False,True,False,True
ENSP00000465332,False,True,False,True
ENSP00000466684,False,True,False,True
ENSP00000468406,False,True,False,True
ENSP00000391249,False,True,False,True
ENSP00000400181,False,True,False,True
ENSP00000406987,False,True,False,True
ENSP00000329161,False,True,False,True
ENSP00000468090,False,True,False,True
ENSP00000465026,False,True,False,True
ENSP00000468504,False,True,False,True
ENSP00000468668,False,True,False,True
ENSP00000405877,False,True,False,True
ENSP00000466164,False,True,False,True
ENSP00000403194,False,True,False,True
ENSP00000466997,False,True,False,True
ENSP00000468120,False,True,False,True
ENSP00000467908,False,True,False,True
ENSP00000466170,False,True,False,True
ENSP00000464832,False,True,False,True
ENSP00000467792,False,True,False,True
ENSP00000438089,False,True,False,True
ENSP00000465415,False,True,False,True
ENSP00000502589,False,True,False,True
ENSP00000466247,False,True,False,True
ENSP00000466201,False,True,False,True
ENSP00000466648,False,True,False,True
ENSP00000468110,False,True,False,True
ENSP00000467780,False,True,False,True
ENSP00000467619,False,True,False,True
ENSP00000468410,False,True,False,True
ENSP00000465904,False,True,False,True
ENSP00000504196,False,True,False,True
ENSP00000509032,True,True,False,True
ENSP00000361777,True,True,False,True
ENSP00000509950,True,True,False,True
ENSP00000508597,True,True,False,True
ENSP00000387321,True,True,False,True
ENSP00000318012,True,True,False,True
ENSP00000361773,True,True,False,True
ENSP00000361771,True,True,False,True
ENSP00000390687,True,True,False,True
ENSP00000504398,True,True,False,True
ENSP00000497406,True,True,False,True
ENSP00000503964,True,True,False,True
ENSP00000502995,True,True,False,True
ENSP00000503656,True,True,False,True
ENSP00000503094,True,True,False,True
ENSP00000474253,False,False,True,True
ENSP00000442924,False,False,True,True
ENSP00000481531,False,False,True,True
ENSP00000509591,False,False,True,True
ENSP00000491413,False,False,True,True
ENSP00000510710,False,False,True,True
ENSP00000388349,False,False,True,True
ENSP00000332415,False,False,True,True
ENSP00000386759,False,False,True,True
ENSP00000510025,False,False,True,True
ENSP00000510234,False,False,True,True
ENSP00000509438,False,False,True,True
ENSP00000508996,False,False,True,True
ENSP00000509825,False,False,True,True
ENSP00000510732,False,False,True,True
ENSP00000510674,False,False,True,True
ENSP00000509352,False,False,True,True
ENSP00000509568,False,False,True,True
ENSP00000411901,False,False,True,True
ENSP00000508683,False,False,True,True
ENSP00000416401,False,False,True,True
ENSP00000435922,True,False,False,True
ENSP00000508664,True,False,False,True
ENSP00000271640,True,False,False,True
ENSP00000409379,True,False,False,True
ENSP00000357958,True,False,False,True
ENSP00000509425,True,False,False,True
ENSP00000436148,True,False,False,True
ENSP00000357965,True,False,False,True
ENSP00000357959,True,False,False,True
ENSP00000432348,True,False,False,True
ENSP00000357960,True,False,False,True
ENSP00000407831,True,False,False,True
ENSP00000499119,True,False,False,True
ENSP00000498652,True,False,False,True
ENSP00000335321,True,False,False,True
ENSP00000409435,True,False,False,True
ENSP00000428820,True,False,False,True
ENSP00000402997,True,False,False,True
ENSP00000419896,True,False,False,True
ENSP00000392117,True,False,False,True
ENSP00000425071,False,True,True,True
ENSP00000424440,False,True,True,True
ENSP00000349748,False,True,True,True
ENSP00000512713,False,True,True,True
ENSP00000410715,False,False,True,True
ENSP00000402262,False,False,True,True
ENSP00000396242,True,False,False,True
ENSP00000237305,True,False,False,True
ENSP00000356832,True,False,False,True
ENSP00000356831,True,False,False,True
ENSP00000434450,True,False,False,True
ENSP00000434302,True,False,False,True
ENSP00000435577,True,False,False,True
ENSP00000431705,True,False,False,True
ENSP00000435724,True,False,False,True
ENSP00000436470,True,False,False,True
ENSP00000345492,False,False,True,True
ENSP00000473529,False,False,True,True
ENSP00000440597,False,False,True,True
ENSP00000269886,True,True,False,True
ENSP00000470792,True,True,False,True
ENSP00000404568,True,True,False,True
ENSP00000471260,True,True,False,True
ENSP00000469766,True,True,False,True
ENSP00000472640,True,True,False,True
ENSP00000480109,False,True,False,True
ENSP00000376635,False,True,False,True
ENSP00000347532,False,True,False,True
ENSP00000260777,False,True,False,True
ENSP00000376636,False,True,False,True
ENSP00000478763,False,False,True,True
ENSP00000348307,False,False,True,True
ENSP00000351621,False,False,True,True
ENSP00000382941,False,False,True,True
ENSP00000494686,True,False,False,True
ENSP00000452700,True,False,False,True
ENSP00000304502,True,False,False,True
ENSP00000367797,True,False,False,True
ENSP00000494094,False,True,True,True
ENSP00000423038,False,True,True,True
ENSP00000425501,False,True,True,True
ENSP00000371483,False,True,True,True
ENSP00000423021,False,True,True,True
ENSP00000424266,False,True,True,True
ENSP00000356113,False,True,False,True
ENSP00000262160,False,False,True,True
ENSP00000384449,False,False,True,True
ENSP00000466193,False,False,True,True
ENSP00000467075,False,False,True,True
ENSP00000466254,False,False,True,True
ENSP00000465355,False,False,True,True
ENSP00000468202,False,False,True,True
ENSP00000465971,False,False,True,True
ENSP00000468732,False,False,True,True
ENSP00000349282,False,False,True,True
ENSP00000453082,False,False,True,True
ENSP00000332973,False,False,True,True
ENSP00000455540,False,False,True,True
ENSP00000505445,False,False,True,True
ENSP00000453788,False,False,True,True
ENSP00000455095,False,False,True,True
ENSP00000437757,False,False,True,True
ENSP00000458060,False,False,True,True
ENSP00000401133,False,False,True,True
ENSP00000453684,False,False,True,True
ENSP00000505641,False,False,True,True
ENSP00000445348,False,False,True,True
ENSP00000454165,False,False,True,True
ENSP00000452767,False,False,True,True
ENSP00000465878,False,False,True,True
ENSP00000381452,False,False,True,True
ENSP00000466934,False,False,True,True
ENSP00000465874,False,False,True,True
ENSP00000341551,False,False,True,True
ENSP00000464772,False,False,True,True
ENSP00000466118,False,False,True,True
ENSP00000478613,False,False,True,True
ENSP00000464901,False,False,True,True
ENSP00000468611,False,False,True,True
ENSP00000493975,False,False,True,True
ENSP00000494353,False,False,True,True
ENSP00000495536,False,False,True,True
ENSP00000495548,False,False,True,True
ENSP00000496498,False,False,True,True
ENSP00000496635,False,False,True,True
ENSP00000494676,False,False,True,True
ENSP00000518564,False,False,True,True
ENSP00000494772,False,False,True,True
ENSP00000395654,False,False,True,True
ENSP00000496682,False,False,True,True
ENSP00000343896,False,False,True,True
ENSP00000495368,False,False,True,True
ENSP00000494463,False,False,True,True
ENSP00000515855,False,False,True,True
ENSP00000445036,False,False,True,True
ENSP00000464778,False,False,True,True
ENSP00000392837,False,False,True,True
ENSP00000466963,False,False,True,True
ENSP00000515856,False,False,True,True
ENSP00000496230,False,False,True,True
ENSP00000496004,False,False,True,True
ENSP00000493905,False,False,True,True
ENSP00000493615,False,False,True,True
ENSP00000495599,False,False,True,True
ENSP00000496074,False,False,True,True
ENSP00000495355,False,False,True,True
ENSP00000493690,False,False,True,True
ENSP00000496190,False,False,True,True
ENSP00000496176,False,False,True,True
ENSP00000494159,False,False,True,True
ENSP00000494915,False,False,True,True
ENSP00000496331,False,False,True,True
ENSP00000495802,False,False,True,True
ENSP00000495457,False,False,True,True
ENSP00000494341,False,False,True,True
ENSP00000493521,False,False,True,True
ENSP00000493925,False,False,True,True
ENSP00000494154,False,False,True,True
ENSP00000494603,False,False,True,True
ENSP00000495197,False,False,True,True
ENSP00000467796,False,False,True,True
ENSP00000467200,False,False,True,True
ENSP00000496135,False,False,True,True
ENSP00000383984,False,False,True,True
ENSP00000340883,False,False,True,True
ENSP00000494049,False,False,True,True
ENSP00000494757,False,False,True,True
ENSP00000494695,False,False,True,True
ENSP00000263121,False,False,True,True
ENSP00000385226,False,False,True,True
ENSP00000388489,False,False,True,True
ENSP00000494283,False,False,True,True
ENSP00000489445,False,False,True,True
ENSP00000489115,False,False,True,True
ENSP00000495144,False,False,True,True
ENSP00000370924,False,False,True,True
ENSP00000447386,False,False,True,True
ENSP00000448030,False,False,True,True
ENSP00000378414,False,False,True,True
ENSP00000449825,False,False,True,True
ENSP00000448627,False,False,True,True
ENSP00000447909,False,False,True,True
ENSP00000323967,False,False,True,True
ENSP00000494771,False,False,True,True
ENSP00000493974,False,False,True,True
ENSP00000464501,False,False,True,True
ENSP00000496445,False,False,True,True
ENSP00000496097,False,False,True,True
ENSP00000462475,False,False,True,True
ENSP00000495021,False,False,True,True
ENSP00000494815,False,False,True,True
ENSP00000495857,False,False,True,True
ENSP00000411607,False,False,True,True
ENSP00000367039,False,False,True,True
ENSP00000496094,False,False,True,True
ENSP00000494537,False,False,True,True
ENSP00000466608,False,False,True,True
ENSP00000493649,False,False,True,True
ENSP00000494505,False,False,True,True
ENSP00000445370,False,False,True,True
ENSP00000464511,False,False,True,True
ENSP00000496546,False,False,True,True
ENSP00000392958,False,False,True,True
ENSP00000496311,False,False,True,True
ENSP00000496661,False,False,True,True
ENSP00000463216,False,False,True,True
ENSP00000464061,False,False,True,True
ENSP00000494214,False,False,True,True
ENSP00000462857,False,False,True,True
ENSP00000463282,False,False,True,True
ENSP00000462381,False,False,True,True
ENSP00000463405,False,False,True,True
ENSP00000493729,False,False,True,True
ENSP00000502524,False,False,True,True
ENSP00000323421,False,False,True,True
ENSP00000364489,False,False,True,True
ENSP00000502626,False,False,True,True
ENSP00000476416,False,False,True,True
ENSP00000476958,False,False,True,True
ENSP00000249373,True,False,False,True
ENSP00000499377,True,False,False,True
